@relation spy_mahalanobis_state_2_ind

@attribute rsi_10 numeric
@attribute willr_10 numeric
@attribute macd_macd numeric
@attribute cci_10 numeric
@attribute mom_10 numeric
@attribute stoch_slowk numeric
@attribute stoch_slowd numeric
@attribute sma_5 numeric
@attribute sma_10 numeric
@attribute wma_10 numeric
@attribute ema_10 numeric
@attribute trima_10 numeric
@attribute adx_10 numeric
@attribute bbands_upperband numeric
@attribute bbands_lowerband numeric
@attribute roc_10 numeric
@attribute aroon_aroondown numeric
@attribute aroon_aroonup numeric
@attribute label numeric

@data

50.677433,-70.832115,0.261123,-51.241367,-1.1717,47.798629,30.609675,60.32214,60.70215,60.502645,60.572956,60.588147,35.271137,61.647393,59.756907,-1.899378,60,20,1
55.332375,-57.406,0.256084,-1.125294,-0.7521,64.891489,46.241023,60.44882,60.62694,60.510709,60.604509,60.48259,32.361229,61.413014,59.840866,-1.222955,50,10,1
60.476949,-27.271422,0.271953,83.335318,-0.3483,83.541889,65.410669,60.62932,60.59211,60.584265,60.682144,60.4533,31.538038,61.264277,59.919943,-0.567451,40,0,1
61.964515,-17.26186,0.288234,127.006364,-0.0079,87.563,78.665459,60.74174,60.59132,60.679991,60.7615,60.48444,31.142467,61.260986,59.921654,-0.012924,30,0,0
56.982378,-32.161324,0.28318,111.685493,0.0554,78.406773,83.170554,60.87,60.59686,60.742751,60.793318,60.555957,31.135413,61.276861,59.916859,0.090997,20,100,0
52.30924,-45.61235,0.261466,49.825376,0.2296,61.714481,75.894751,60.9175,60.61982,60.771395,60.786242,60.65492,30.019824,61.30403,59.93561,0.379349,10,90,1
59.928824,-17.857143,0.271787,77.338008,1.0213,55.618777,65.246677,60.99508,60.72195,60.864955,60.849543,60.767077,30.08021,61.377413,60.066487,1.698964,0,80,1
63.689522,-16.579916,0.294462,119.512811,1.2271,57.790289,58.374516,61.06,60.84466,60.980255,60.941645,60.86894,31.198633,61.468858,60.220462,2.040779,10,100,1
71.699084,-1.720477,0.35687,164.199428,1.4013,78.446709,63.951925,61.22784,60.98479,61.182644,61.1264,60.968693,33.227857,61.864276,60.105304,2.314037,0,100,0
55.849457,-39.652638,0.346121,75.090334,0.9659,70.270689,68.835895,61.29276,61.08138,61.232882,61.150891,61.06053,35.054158,61.840657,60.322103,1.601952,10,90,1
59.880501,-28.138885,0.356491,63.212969,1.0292,68.337675,72.351691,61.4511,61.1843,61.317376,61.222747,61.15738,35.428589,61.886484,60.482116,1.700682,0,80,0
56.235366,-46.744899,0.346026,65.365432,0.6175,47.759489,62.122618,61.49702,61.24605,61.350049,61.24843,61.253967,36.114794,61.889525,60.602575,1.016519,0,70,1
59.998797,-29.375543,0.35409,69.406381,0.5858,54.186423,56.761196,61.54926,61.30463,61.417549,61.315497,61.34633,36.327786,61.965729,60.643531,0.959832,0,60,1
62.778759,-14.81366,0.372167,142.19363,0.6967,59.452013,53.799308,61.52076,61.3743,61.510398,61.40637,61.423123,37.786274,62.087116,60.661484,1.139915,30,100,1
64.943039,-4.240986,0.394717,125.80406,1.0371,79.039327,64.225921,61.66326,61.47801,61.619362,61.509503,61.495693,39.166314,62.207448,60.748572,1.701936,20,100,0
63.910126,-7.272449,0.404727,104.474844,1.1796,87.737018,75.409453,61.74084,61.59597,61.702269,61.586684,61.570373,40.408351,62.187703,61.004237,1.941588,10,90,1
65.612017,-17.19366,0.416804,123.834366,0.9105,87.107073,84.627806,61.87702,61.68702,61.783893,61.669996,61.64136,42.288296,62.245933,61.128107,1.489342,0,100,1
77.206975,-20.119106,0.507407,232.032087,1.7655,80.307214,85.050435,62.17788,61.86357,62.044725,61.933924,61.754837,45.949236,62.846987,60.880153,2.877465,30,100,1
81.613157,-7.832855,0.627549,203.266694,1.8525,81.101212,82.8385,62.57688,62.04882,62.398676,62.275083,61.926107,49.523062,63.579242,60.518398,2.989938,20,100,0
64.182209,-36.552225,0.64506,100.398004,1.6784,72.095223,77.83455,62.77006,62.21666,62.560618,62.395886,62.134323,50.576664,63.732784,60.700536,2.739748,10,90,1
66.961635,-28.531668,0.676054,73.872656,1.7021,68.248115,73.81485,63.0329,62.38687,62.748171,62.550852,62.362597,51.524905,63.94524,60.8285,2.765569,0,80,0
64.812869,-32.767172,0.683164,64.365916,1.7655,57.174312,65.839217,63.24982,62.56342,62.883195,62.656061,62.614093,52.490055,64.014603,61.112237,2.877094,10,70,1
65.307857,-35.596615,0.684738,66.877334,1.5597,54.877119,60.099848,63.2609,62.71939,62.994755,62.750777,62.84474,53.597577,64.061463,61.377317,2.53127,0,60,0
56.992382,-53.895997,0.642797,24.251127,0.9183,40.562539,50.871323,63.04556,62.81122,62.997338,62.747654,62.989353,52.491186,64.011452,61.610988,1.485555,0,50,0
56.706509,-57.730706,0.601352,-35.783472,0.7442,32.232534,42.557397,63.00122,62.88564,62.980353,62.742226,63.060077,49.309316,63.953934,61.817346,1.200834,0,40,1
56.826818,-61.852632,0.562658,-63.565409,0.7917,28.128305,33.641126,62.89672,62.96481,62.951273,62.739221,63.081187,46.445632,63.838976,62.090644,1.278296,0,30,0
54.468037,-67.036257,0.517091,-85.22279,0.57,29.48448,29.94844,62.7938,63.02181,62.887653,62.716617,63.041337,44.304902,63.701259,62.342361,0.91869,10,20,1
58.439951,-69.724186,0.493813,-62.930535,-0.2771,34.859767,30.824184,62.7273,62.9941,62.855415,62.739869,62.95425,41.743047,63.6776,62.3106,-0.438994,0,10,1
60.042428,-59.162754,0.477527,-13.602899,-0.8708,50.768386,38.370878,62.76848,62.90702,62.845487,62.776165,62.87218,40.01605,63.321217,62.492823,-1.36467,60,0,0
54.940885,-66.672065,0.4429,-7.703753,-0.2059,55.44609,47.024747,62.77164,62.88643,62.813956,62.768426,62.826527,38.933438,63.312425,62.460435,-0.32714,50,0,0
