@relation spy_mahalanobis_state_1_ind

@attribute rsi_10 numeric
@attribute willr_10 numeric
@attribute macd_macd numeric
@attribute cci_10 numeric
@attribute mom_10 numeric
@attribute stoch_slowk numeric
@attribute stoch_slowd numeric
@attribute sma_5 numeric
@attribute sma_10 numeric
@attribute wma_10 numeric
@attribute ema_10 numeric
@attribute trima_10 numeric
@attribute adx_10 numeric
@attribute bbands_upperband numeric
@attribute bbands_lowerband numeric
@attribute roc_10 numeric
@attribute aroon_aroondown numeric
@attribute aroon_aroonup numeric
@attribute label numeric

@data

84.201738,-2.455935,0.824483,135.569559,2.7828,93.073025,80.378885,65.7932,65.10031,65.579955,65.428259,64.890337,28.966244,67.233269,62.967351,4.326836,60,100,0
81.863766,-5.404906,0.901016,99.052205,2.9183,96.779179,91.086242,66.33222,65.39214,65.925716,65.714394,65.211137,31.700878,67.681688,63.102592,4.553888,50,90,1
83.631026,-2.955763,0.977425,89.264992,3.1097,94.490562,94.780922,66.87762,65.70311,66.279309,66.009395,65.615397,34.609322,68.11666,63.28956,4.841718,40,100,0
78.000103,-9.934037,1.008338,75.447705,2.5595,86.141103,92.470281,67.05144,65.95906,66.535762,66.21016,66.03587,37.258501,68.373782,63.544338,3.964891,30,100,0
71.85866,-17.155961,1.000716,50.120973,2.2884,62.481705,81.03779,67.08174,66.1879,66.699296,66.32804,66.405047,37.810418,68.462394,63.913406,3.544055,20,90,0
68.6655,-20.994819,0.972524,32.002306,2.1209,37.059054,61.893954,67.00678,66.39999,66.796569,66.399833,66.6905,37.40293,68.425294,64.374686,3.283025,10,80,1
71.779036,-13.222792,0.963523,34.773902,2.719,29.558591,43.033116,67.01156,66.67189,66.910371,66.513663,66.89356,37.194523,68.158642,65.185138,4.228162,0,70,0
71.159344,-36.251764,0.943585,60.731283,2.3921,37.570783,34.729476,66.94458,66.9111,66.970391,66.602452,66.99562,37.697231,67.480673,66.341527,3.702374,0,60,0
68.527183,-43.752939,0.909577,-21.400096,0.6618,46.45424,37.861204,66.90312,66.97728,66.969518,66.657697,66.99987,36.755216,67.336671,66.617889,0.999026,10,50,0
58.511026,-75.469317,0.840769,-179.917664,-0.1993,38.818098,40.947707,66.83296,66.95735,66.88414,66.630425,66.963457,33.846671,67.389269,66.525431,-0.298769,0,40,0
53.157147,-85.311415,0.757559,-196.774588,-0.8372,28.411167,37.894502,66.74048,66.87363,66.75744,66.563166,66.90658,30.663857,67.460894,66.286366,-1.247733,100,30,0
50.66497,-85.564678,0.674192,-154.090555,-0.8611,19.593139,28.940801,66.56348,66.78752,66.624216,66.48639,66.832697,27.928458,67.510974,66.064066,-1.285186,100,20,1
51.004282,-84.536816,0.602461,-113.449265,-1.1801,16.9335,21.645935,66.39444,66.66951,66.50954,66.426465,66.729843,25.466598,67.3809,65.95812,-1.752531,90,10,1
57.232455,-62.012191,0.563567,-52.559215,-0.6538,27.545573,21.357404,66.30514,66.60413,66.471411,66.432526,66.62327,23.58024,67.258104,65.950156,-0.974169,80,0,1
61.65137,-44.692777,0.546392,9.861877,-0.1515,54.684383,33.054485,66.345,66.58898,66.490115,66.48243,66.53025,22.868867,67.225467,65.952493,-0.226598,70,30,0
56.812401,-57.542213,0.512079,6.968308,-0.1993,71.557832,51.262596,66.39762,66.56905,66.478227,66.489915,66.457693,22.444181,67.199972,65.938128,-0.298698,60,20,1
58.84196,-50.276746,0.487632,9.4041,-0.3986,82.459347,69.567187,66.4949,66.52919,66.488818,66.514894,66.416763,21.686015,67.085589,65.972791,-0.594695,50,10,1
61.759131,-31.208563,0.475007,55.993504,-0.2232,82.62825,78.881809,66.6193,66.50687,66.534202,66.562877,66.426067,21.597368,66.999911,66.013829,-0.333124,40,0,1
67.079472,-2.649502,0.484503,148.567647,0.1834,91.269478,85.452358,66.74528,66.52521,66.640171,66.658663,66.48454,22.764145,67.085391,65.965029,0.274115,30,0,0
63.552936,-13.07377,0.47752,123.992286,0.4704,90.646066,88.181265,66.7995,66.57225,66.722515,66.716743,66.566933,23.870881,67.194241,65.950259,0.707287,20,100,0
52.946943,-44.442623,0.436077,44.339793,0.3349,67.342858,83.086134,66.81386,66.60574,66.726724,66.69468,66.645077,23.11721,67.192021,66.019459,0.505429,10,90,1
63.296936,-1.941905,0.445066,98.113186,1.0365,67.808881,75.265935,66.92388,66.70939,66.830662,66.782448,66.732787,23.291754,67.296791,66.121989,1.567109,0,100,0
42.802471,-98.652657,0.356081,-153.010324,-0.1196,42.018281,59.056673,66.77556,66.69743,66.708445,66.646948,66.779563,21.068849,67.332301,66.062559,-0.180783,0,90,1
44.882415,-85.622951,0.291845,-159.204296,-0.303,37.591151,49.139438,66.58898,66.66713,66.610149,66.55783,66.77451,19.057564,67.369778,65.964482,-0.455915,100,80,0
43.705632,-83.928038,0.231835,-133.373203,-0.6299,10.598785,30.069405,66.40878,66.60414,66.502871,66.470425,66.718427,17.865216,67.38929,65.81899,-0.944279,100,70,0
39.869882,-95.086349,0.16118,-115.662702,-0.7097,11.787554,19.992497,66.25248,66.53317,66.359191,66.351057,66.627257,17.39402,67.451599,65.614741,-1.066839,100,60,0
38.179508,-95.452242,0.094454,-109.105686,-0.9329,9.396462,10.594267,65.95588,66.43988,66.206687,66.231664,66.48426,17.553374,67.482266,65.397494,-1.400177,100,50,1
43.988799,-78.390471,0.062088,-74.896785,-0.8213,21.735379,14.306465,65.93994,66.35775,66.118982,66.181816,66.32027,17.079317,67.409756,65.305744,-1.229881,100,40,0
42.250064,-84.925637,0.02775,-56.340815,-1.2359,34.589195,21.907012,65.87934,66.23416,66.027355,66.122177,66.1709,16.090286,67.20003,65.26829,-1.842161,90,30,1
47.40248,-70.34913,0.018982,-35.891438,-0.893,60.2842,38.869591,65.88094,66.14486,66.000253,66.115436,66.052893,15.954742,66.974629,65.315091,-1.333272,80,20,1
48.970605,-65.830602,0.017615,10.044992,-0.4386,71.280347,55.384581,65.94952,66.101,66.002424,66.122957,65.97635,15.278063,66.875392,65.326608,-0.658604,70,10,1
49.527923,-43.654822,0.018251,68.695075,-0.9967,82.233631,71.266059,66.04678,66.00133,66.016915,66.133455,65.942067,13.825878,66.316025,65.686635,-1.483684,60,0,1
51.493304,-23.580218,0.024906,126.624952,0.2233,78.511385,77.341788,66.10738,66.02366,66.064036,66.156554,65.967317,13.110386,66.374931,65.672389,0.338143,50,0,1
58.796304,-19.735974,0.055915,191.833765,0.4306,75.958132,78.90105,66.2541,66.06672,66.166535,66.23489,66.019677,14.564467,66.552524,65.580916,0.650878,40,100,0
38.624016,-75.960205,-0.001844,-171.282083,-0.5103,58.526414,70.998644,66.15044,66.01569,66.07564,66.113419,66.06486,15.503909,66.586229,65.445151,-0.77228,100,90,1
