@relation spy_mahalanobis_state_3_ind

@attribute rsi_10 numeric
@attribute willr_10 numeric
@attribute macd_macd numeric
@attribute cci_10 numeric
@attribute mom_10 numeric
@attribute stoch_slowk numeric
@attribute stoch_slowd numeric
@attribute sma_5 numeric
@attribute sma_10 numeric
@attribute wma_10 numeric
@attribute ema_10 numeric
@attribute trima_10 numeric
@attribute adx_10 numeric
@attribute bbands_upperband numeric
@attribute bbands_lowerband numeric
@attribute roc_10 numeric
@attribute aroon_aroondown numeric
@attribute aroon_aroonup numeric
@attribute label numeric

@data

48.820223,-49.988304,-0.134772,-52.056059,0.008,28.113265,21.533275,62.64182,62.70594,62.676509,62.676564,62.718083,22.951945,62.887068,62.524812,0.01276,0,50,1
50.677944,-42.596491,-0.119669,-3.545242,0.0079,41.134697,27.011185,62.63864,62.70673,62.681538,62.686934,62.69618,21.872204,62.888265,62.525195,0.012595,80,40,1
59.649191,-7.024152,-0.092576,146.661054,0.1029,69.654911,46.300958,62.69722,62.71702,62.718096,62.727092,62.683247,20.929901,62.928793,62.505247,0.163841,70,100,0
55.568328,-21.050299,-0.075344,113.53283,0.1188,77.970299,62.919969,62.74156,62.7289,62.741275,62.748439,62.684037,20.081829,62.954186,62.503614,0.189396,60,90,0
49.87804,-42.100598,-0.068562,50.30847,-0.0079,76.099178,74.574796,62.78748,62.72811,62.74502,62.748632,62.69591,18.225651,62.953046,62.503174,-0.012588,50,80,1
50.347833,-40.3501,-0.061838,-11.214887,-0.0792,61.018059,71.695846,62.79856,62.72019,62.750345,62.750226,62.717547,18.201791,62.93462,62.50576,-0.126041,40,70,1
51.360929,-36.849103,-0.054604,51.962199,0.0237,52.123995,63.080411,62.80648,62.72256,62.759984,62.754403,62.74499,16.952626,62.93875,62.50637,0.037769,30,60,1
64.027481,-6.947368,-0.028739,134.03504,0.4037,63.840719,58.994258,62.82864,62.76293,62.813809,62.802439,62.776657,17.055724,63.02871,62.49715,0.644735,20,100,0
61.727512,-17.101546,-0.010667,137.070928,0.3642,74.386719,63.450478,62.85714,62.79935,62.854549,62.835995,62.80331,17.463144,63.077849,62.520851,0.581577,10,100,0
58.233743,-25.66991,-0.000175,93.556343,0.4196,80.24676,72.824733,62.89514,62.84131,62.880031,62.854814,62.828907,17.829821,63.058425,62.624195,0.671146,0,90,1
68.225146,-3.887795,0.026992,148.555561,0.475,81.40955,78.68101,62.97906,62.88881,62.941065,62.913394,62.860837,19.787847,63.163448,62.614172,0.757552,0,100,0
60.692287,-24.060751,0.039123,108.890961,0.3325,77.170018,79.608776,63.03764,62.92206,62.9733,62.941158,62.900683,21.678481,63.19398,62.65014,0.530019,40,100,1
61.700633,-20.255795,0.05008,74.058921,0.1821,72.8067,77.128756,63.0519,62.94027,63.003816,62.968202,62.941587,23.072834,63.229754,62.650786,0.289471,30,90,0
51.453157,-46.842526,0.044827,8.249649,0.0791,47.653091,65.876603,63.03922,62.94818,63.000785,62.960093,62.976683,22.092275,63.23101,62.66535,0.125866,20,80,0
41.005738,-83.549161,0.021886,-104.240707,-0.0555,27.33643,49.265407,62.99012,62.94263,62.954571,62.911712,62.998847,20.99688,63.242502,62.642758,-0.088447,10,70,1
43.215314,-87.152652,0.006821,-128.541842,-0.0238,12.699653,29.229724,62.90144,62.94025,62.916565,62.879328,62.999897,20.011024,63.246279,62.634221,-0.037924,0,60,1
45.046026,-72.15028,-0.002531,-121.168111,-0.0079,17.296324,19.110802,62.84128,62.93946,62.884756,62.858596,62.976933,20.166917,63.247246,62.631674,-0.012585,100,50,0
41.009654,-80.950233,-0.016777,-104.661257,-0.3404,23.239917,17.745298,62.75894,62.90542,62.837255,62.825797,62.930483,20.711662,63.244381,62.566459,-0.540158,100,40,0
36.992559,-82.473958,-0.035325,-108.950727,-0.4038,28.097143,22.877795,62.69086,62.86504,62.778669,62.781688,62.87031,22.165903,63.24876,62.48132,-0.641085,100,30,0
35.387098,-87.630208,-0.052614,-92.588626,-0.3959,25.678762,25.67194,62.66078,62.82545,62.720225,62.738399,62.807237,23.474719,63.249812,62.401088,-0.629017,90,20,0
31.180161,-90.822711,-0.074399,-121.490275,-0.7442,23.583661,25.786522,62.60062,62.75103,62.648835,62.682836,62.74232,25.982813,63.16354,62.33852,-1.17796,100,10,1
37.654049,-78.118421,-0.083671,-95.610602,-0.5462,26.727019,25.329814,62.55154,62.69641,62.606811,62.653211,62.684003,28.240098,63.070431,62.322389,-0.866075,90,0,1
50.379111,-48.390602,-0.072934,5.4772,-0.3563,46.099229,32.136636,62.56262,62.66078,62.613573,62.667827,62.63756,26.51785,62.931766,62.389794,-0.56475,80,0,0
45.765254,-51.356887,-0.071269,16.261549,-0.285,61.400399,44.742216,62.5737,62.63228,62.60954,62.662513,62.606687,24.967827,62.839044,62.425516,-0.45293,70,0,0
44.632217,-43.09669,-0.071043,-13.128007,-0.0791,68.417165,58.638931,62.58796,62.62437,62.60638,62.653856,62.589537,24.464016,62.827097,62.421643,-0.126168,60,0,1
49.715772,-24.12892,-0.063109,80.957202,-0.0316,65.189129,65.002231,62.6418,62.62121,62.620495,62.66261,62.586373,22.492662,62.817924,62.424496,-0.050372,50,10,0
43.291435,-50.875249,-0.06628,14.062913,-0.19,53.306286,62.304193,62.65288,62.60221,62.612147,62.646735,62.595083,21.563432,62.77481,62.42961,-0.302715,40,0,1
45.726969,-42.100598,-0.06485,-26.918483,-0.0633,49.451135,55.982183,62.62914,62.59588,62.614455,62.640947,62.608017,21.582744,62.761364,62.430396,-0.100992,30,50,1
53.301502,-24.229665,-0.052254,119.364368,0.1663,47.692767,50.150063,62.65132,62.61251,62.642385,62.660684,62.6228,20.185918,62.801333,62.423687,0.265726,20,100,0
43.40115,-62.124402,-0.057584,19.972958,0.0079,45.570986,47.571629,62.63864,62.6133,62.631293,62.640832,62.633623,18.453273,62.801026,62.425574,0.012631,10,90,1
44.77123,-63.326316,-0.059205,-100.340832,0.1425,42.350898,45.204883,62.6133,62.62755,62.624384,62.628917,62.637847,17.642482,62.775787,62.479313,0.228245,0,80,1
48.025255,-51.663158,-0.055382,11.886866,0.1108,35.382518,41.101467,62.62438,62.63863,62.624956,62.629241,62.634943,15.974552,62.768444,62.508816,0.177224,90,70,0
39.826881,-86.891696,-0.065651,-147.890755,-0.2771,32.706277,36.813231,62.5927,62.61092,62.591842,62.597834,62.624913,16.023245,62.764025,62.457815,-0.441709,100,60,0
39.826881,-72.607718,-0.072949,-174.329142,-0.1821,30.282359,32.790385,62.5341,62.59271,62.563765,62.572137,62.609073,16.857976,62.769759,62.415661,-0.290715,100,50,1
47.901133,-50.441253,-0.067616,8.022395,-0.0303,35.700675,32.896437,62.54072,62.58968,62.562291,62.574403,62.59064,15.280957,62.766143,62.413217,-0.048391,90,40,0
46.191521,-55.943935,-0.065204,-54.973976,-0.1492,50.47122,38.818085,62.53622,62.57476,62.555585,62.570475,62.57357,14.918283,62.735217,62.414303,-0.237951,80,30,1
53.573286,-33.881294,-0.052401,64.33111,0.105,66.888498,51.020131,62.54614,62.58526,62.574775,62.590443,62.562377,14.043378,62.757773,62.412747,0.167798,70,20,1
54.013112,-32.496972,-0.041134,109.582299,0.0734,68.678083,62.0126,62.5925,62.5926,62.593509,62.608235,62.557063,13.841328,62.775468,62.409732,0.117224,60,10,0
41.414546,-71.502869,-0.050281,-56.735043,-0.2924,55.990369,63.852317,62.59262,62.56336,62.568873,62.580756,62.55705,13.738087,62.729245,62.397475,-0.46598,50,0,0
39.984742,-77.223816,-0.05942,-85.989595,-0.1263,34.073957,52.914137,62.56074,62.55073,62.543753,62.552473,62.56149,13.645171,62.736361,62.365099,-0.201914,40,80,0
36.80682,-74.12216,-0.07163,-144.644461,-0.2219,19.379722,36.48135,62.52086,62.52854,62.507875,62.516278,62.55818,14.967846,62.747226,62.309854,-0.354613,100,70,0
34.442986,-82.354677,-0.084832,-121.748165,-0.3331,18.809231,24.087637,62.44432,62.49523,62.465885,62.476518,62.542863,16.158253,62.741287,62.249173,-0.531848,90,60,0
31.257176,-94.113308,-0.100566,-106.943993,-0.2386,16.997425,18.39546,62.35024,62.47137,62.415462,62.429497,62.510213,17.601639,62.768744,62.173996,-0.382026,80,50,1
41.991233,-72.941871,-0.1003,-78.429007,-0.0951,24.6824,20.163019,62.3311,62.46186,62.395467,62.417116,62.466647,18.956481,62.766521,62.157199,-0.152266,70,40,1
55.004175,-37.651225,-0.079867,31.896952,0.016,50.925293,30.868373,62.36618,62.46346,62.420693,62.450476,62.428907,17.559546,62.770839,62.156081,0.025565,60,30,0
51.981699,-45.883742,-0.067399,42.639042,-0.008,76.113456,50.573716,62.40446,62.46266,62.435482,62.467626,62.40286,16.302306,62.769145,62.156175,-0.012789,50,20,0
47.43029,-58.822662,-0.063859,10.525867,-0.2232,80.562907,69.200552,62.43636,62.44034,62.434471,62.465712,62.388777,16.146338,62.710536,62.170144,-0.356093,40,10,0
46.603132,-50.748783,-0.061634,6.461735,-0.2472,67.936583,74.870982,62.481,62.41562,62.434609,62.461237,62.39489,16.224393,62.630022,62.201218,-0.394332,30,0,1
47.115508,-38.175599,-0.05855,35.723172,-0.008,52.383383,66.960958,62.49854,62.41482,62.440696,62.459031,62.419607,15.279759,62.628656,62.200984,-0.012809,20,0,1
53.536873,-14.526796,-0.047195,59.457942,0.1276,57.667943,59.329303,62.48898,62.42758,62.465784,62.47608,62.44592,14.518854,62.657029,62.198131,0.204405,10,50,0
53.536873,-18.171455,-0.03776,104.607379,0.1994,61.984242,57.345189,62.49058,62.44752,62.488551,62.490029,62.466653,13.238429,62.682312,62.212728,0.31979,0,100,0
45.645317,-45.440036,-0.039478,13.405126,0.1356,59.390209,59.680798,62.4858,62.46108,62.485947,62.479696,62.48021,13.075016,62.674348,62.247812,0.217665,20,90,0
40.356469,-67.259462,-0.048009,-123.621475,0.1196,38.647443,53.340631,62.46508,62.47304,62.463478,62.453842,62.484997,14.186885,62.638465,62.307615,0.192228,10,80,0
