rsi_10,willr_10,macd_macd,cci_10,mom_10,stoch_slowk,stoch_slowd,sma_5,sma_10,wma_10,ema_10,trima_10,adx_10,bbands_upperband,bbands_lowerband,roc_10,aroon_aroondown,aroon_aroonup,label
62.079421410960464,-14.194915254238575,-0.04304428501254165,76.61115133962355,0.40500000000000114,80.29838700715683,82.38228855920718,107.91579999999995,107.82990000000004,107.8777272727271,107.84759334519704,107.83293333333329,25.60537810166867,108.0226598504927,107.63714014950737,0.37666359755588186,0.0,80.0,0
45.66756227076628,-72.4035608308567,-0.045993333792054614,-32.859807719917285,0.05100000000000193,57.84537019212441,74.04756972606391,107.89739999999995,107.83500000000004,107.86338181818164,107.83003091879758,107.85849999999995,25.146102211372238,108.01608782390839,107.65391217609168,0.04735376044568973,0.0,70.0,0
43.84833297847435,-79.82195845697078,-0.04977400353335781,-45.457484642749606,0.033999999999991815,39.79488340123182,59.31288020017101,107.86219999999994,107.83840000000005,107.84356363636346,107.81111620628893,107.87343333333328,24.73275391010545,108.0096289693657,107.66717103063439,0.031571518775752594,90.0,60.0,1
57.18870931851618,-27.596439169139078,-0.03812895556960427,9.94638565355509,0.14300000000000068,40.64620481692459,46.09548613676026,107.84699999999994,107.85270000000006,107.85512727272709,107.82764053241822,107.87883333333328,24.152059361786765,108.0188253741683,107.68657462583181,0.13270353288357128,80.0,50.0,0
38.95805916617185,-81.48893360160757,-0.05345971336929267,-173.68772985623346,-0.16899999999999693,38.1873185004712,39.54280223954252,107.77939999999994,107.83580000000003,107.80736363636345,107.78443316288764,107.86566666666661,26.20746708038675,108.06062846785339,107.61097153214668,-0.1568314479532984,100.0,40.0,0
30.97554684171121,-78.12113720642854,-0.08297002545316445,-261.1356376296554,-0.44700000000000273,39.15361234510234,39.32904522083269,107.66639999999992,107.79110000000006,107.72139999999982,107.70780895145352,107.82803333333327,29.90868762704102,108.15401205537971,107.4281879446204,-0.4146183099898004,100.0,30.0,1
32.663894658319926,-75.03090234858038,-0.10315081098380574,-136.65050994648342,-0.4549999999999983,23.30355634703493,33.54816239753614,107.59379999999994,107.74560000000005,107.64810909090889,107.64966186937106,107.7743666666666,31.46991710662229,108.17843086760062,107.31276913239948,-0.42190962788497544,90.0,20.0,0
27.194605139777337,-93.95017793594455,-0.13254429467893658,-128.32690214703428,-0.6990000000000123,18.70738748856952,27.05485206023558,107.48919999999994,107.67570000000005,107.54945454545434,107.5684506203945,107.70633333333328,33.66226737946011,108.20084763633538,107.15055236366472,-0.6478100498600647,100.0,10.0,0
23.754601163901302,-91.69960474308282,-0.16555008054058362,-123.345873345878,-0.9189999999999969,14.006532787715054,18.67249220777315,107.32059999999994,107.58380000000007,107.43732727272706,107.47582323486823,107.61606666666661,36.40806084135292,108.18177244077883,106.9858275592213,-0.8510992980051424,100.0,0.0,0
23.188767400088818,-93.9672801635994,-0.19151700586762388,-100.6255996929621,-0.8940000000000055,9.084340725659528,13.932753667314685,107.20939999999993,107.49440000000007,107.3373636363634,107.39549173761947,107.50979999999994,38.87927495705645,108.12616274021886,106.86263725978128,-0.8283299977763003,90.0,0.0,0
19.9745248715853,-97.7189781021905,-0.22180428917666006,-112.22598136904787,-1.0459999999999923,8.293396697010648,10.461423403461728,107.11319999999994,107.38980000000006,107.22601818181796,107.30212960350684,107.39876666666663,41.763939782288084,108.04567303644849,106.73392696355164,-0.9691646282706912,100.0,10.0,1
26.251459389403532,-89.32481751824652,-0.2363051032885437,-96.31401736664834,-0.7849999999999966,12.418732026726374,9.932156483132168,107.02879999999996,107.31130000000007,107.14896363636339,107.24101513014196,107.29249999999998,44.38744263778221,107.96335585644665,106.6592441435535,-0.7285315217492094,100.0,0.0,1
34.837605890572156,-77.73722627737236,-0.234842150204841,-55.72657226544252,-0.6330000000000098,28.162903223214983,16.291677315650652,107.00679999999996,107.24800000000008,107.10927272727247,107.21410328829796,107.19466666666663,44.33181504341693,107.84751713897671,106.64848286102344,-0.5876018788407711,90.0,10.0,1
37.0187716773347,-73.82297551788918,-0.22830744735914266,-17.47158007171686,-0.7749999999999915,52.40861607390185,30.99675044128105,107.02039999999997,107.17050000000006,107.08727272727245,107.19826632678924,107.11653333333331,42.92737950486718,107.58301157551827,106.75798842448185,-0.7182443328205168,80.0,0.0,1
40.83708690659899,-45.993589743587755,-0.2158793189488648,31.22648607975994,-0.40399999999999636,72.49118207073212,51.02090045594963,107.05079999999998,107.13010000000006,107.09009090909065,107.19603608555484,107.07156666666664,40.95641507394073,107.43561785536559,106.82458214463452,-0.3754995817455087,70.0,0.0,1
42.985250216806556,-40.705128205128375,-0.20104953949412163,53.067891781505416,-0.14400000000000546,82.66067359615597,69.18682391359663,107.11819999999997,107.11570000000006,107.10625454545426,107.20021134272669,107.05636666666666,39.18254708610692,107.38768536713846,106.84371463286166,-0.13412441902704852,60.0,10.0,1
51.919773560194514,-4.744525547444432,-0.17501424744844485,125.05762265392795,-0.016999999999981696,89.68457975205645,81.61214513964815,107.19919999999998,107.11400000000006,107.15267272727245,107.23126382586729,107.0707,35.932511088787386,107.37928626037537,106.84871373962476,-0.015830446604814252,50.0,0.0,1
53.31034119168796,-2.836879432622505,-0.15054768818247055,145.66462763373465,0.19400000000001683,94.2359672738208,88.86040687401105,107.25999999999999,107.13340000000005,107.20412727272699,107.2613976757096,107.10923333333334,32.580423414321686,107.44603166817711,106.82076833182299,0.18096508493234964,40.0,100.0,0
