@relation spy_mahalanobis_state_1_ind

@attribute rsi_10 numeric
@attribute willr_10 numeric
@attribute macd_macd numeric
@attribute cci_10 numeric
@attribute mom_10 numeric
@attribute stoch_slowk numeric
@attribute stoch_slowd numeric
@attribute sma_5 numeric
@attribute sma_10 numeric
@attribute wma_10 numeric
@attribute ema_10 numeric
@attribute trima_10 numeric
@attribute adx_10 numeric
@attribute bbands_upperband numeric
@attribute bbands_lowerband numeric
@attribute roc_10 numeric
@attribute aroon_aroondown numeric
@attribute aroon_aroonup numeric
@attribute label numeric

@data

44.636496,-78.003197,0.119819,-136.843078,-0.0976,30.621821,45.847865,89.67768,89.76065,89.702675,89.662271,89.803217,27.623968,90.137899,89.383401,-0.108949,100,20,0
43.751879,-81.00332,0.095409,-105.142111,-0.2522,18.34818,30.594804,89.5882,89.73543,89.648247,89.625731,89.760647,25.610032,90.153434,89.317426,-0.281117,90,10,0
35.642705,-92.449548,0.055086,-132.191205,-0.8947,18.821451,22.59715,89.47434,89.64596,89.552569,89.549998,89.692593,25.167825,90.092242,89.199678,-0.992965,100,0,1
42.175494,-74.306339,0.0339,-106.959438,-0.3497,21.151686,19.440439,89.3865,89.61099,89.498304,89.51318,89.620747,24.942766,90.08938,89.1326,-0.389867,100,30,1
42.92948,-72.479134,0.018206,-63.528727,-0.4311,31.067047,23.680061,89.37348,89.56788,89.453342,89.486002,89.543747,23.731245,90.049927,89.085833,-0.480095,90,20,1
53.976717,-42.206181,0.027114,-0.306654,-0.2766,59.279724,37.166152,89.40276,89.54022,89.465018,89.512565,89.483827,22.138566,89.969749,89.110691,-0.307645,80,10,0
49.76181,-52.82997,0.025352,17.545644,-0.3823,72.934687,54.427153,89.41578,89.50199,89.462505,89.515081,89.440177,20.705155,89.854715,89.149265,-0.425209,70,0,1
51.385938,-46.598233,0.02693,33.352484,-0.2114,82.354005,71.522805,89.48736,89.48085,89.474344,89.524539,89.42337,18.983156,89.78702,89.17468,-0.235468,60,0,1
53.710516,-27.905647,0.032398,99.433282,-0.1627,80.458633,78.582442,89.54266,89.46458,89.500371,89.542623,89.434757,18.000156,89.716493,89.212667,-0.181207,50,0,1
55.72785,-10.530573,0.040206,124.142889,0.244,83.837576,82.216738,89.60448,89.48898,89.538229,89.566291,89.471087,17.746563,89.768101,89.209859,0.272843,40,0,0
32.129358,-96.120793,-0.013183,-134.254409,-0.5531,58.167468,74.154559,89.46458,89.43367,89.437069,89.451075,89.48627,19.758531,89.868976,88.998364,-0.618088,100,90,1
33.840964,-69.119508,-0.051614,-164.91001,-0.488,39.475846,60.49363,89.35396,89.38487,89.353365,89.364207,89.478137,22.562576,89.899104,88.870636,-0.545487,100,80,1
38.651698,-58.822998,-0.07205,-99.008712,-0.122,25.312234,40.985183,89.25798,89.37267,89.299244,89.313842,89.451837,25.086215,89.908338,88.837002,-0.136757,90,70,0
37.149645,-63.975773,-0.091787,-76.063813,-0.3173,36.02724,33.605107,89.13922,89.34094,89.236976,89.26227,89.393813,26.522806,89.915025,88.766855,-0.35513,80,60,1
46.1173,-44.114988,-0.088678,-49.700663,-0.1138,44.927732,35.422402,89.05464,89.32956,89.220424,89.260021,89.312477,27.963723,89.905896,88.753224,-0.127345,70,50,0
43.558725,-51.473513,-0.091726,-32.317297,-0.4636,58.700656,46.551876,89.10182,89.2832,89.19114,89.243381,89.2287,29.260548,89.82848,88.73792,-0.517225,60,40,0
41.032424,-58.822998,-0.099554,-46.651807,-0.4392,62.637708,55.422032,89.1246,89.23928,89.155504,89.214985,89.172037,31.02912,89.769679,88.708881,-0.490582,50,30,0
