rsi_10,willr_10,macd_macd,cci_10,mom_10,stoch_slowk,stoch_slowd,sma_5,sma_10,wma_10,ema_10,trima_10,adx_10,bbands_upperband,bbands_lowerband,roc_10,aroon_aroondown,aroon_aroonup,label
28.101895141586347,-84.06593406593625,-0.018865022198525594,-160.19607843135284,-0.23200000000001353,25.072782967518577,28.45722209247252,105.079,105.14770000000001,105.10538181818187,105.12008358456656,105.1505000000001,30.03880195781671,105.32491862202825,104.97048137797178,-0.22050087915223004,100.0,30.0,0
25.80482841747493,-89.21052631578685,-0.03252710134324843,-146.35970744677945,-0.2810000000000059,17.34382091329666,24.46486425118017,105.0492,105.11960000000002,105.06943636363643,105.08915929646355,105.12263333333341,31.7979206796234,105.32234752770633,104.91685247229371,-0.2670315781471255,100.0,20.0,1
31.98238708374327,-80.52631578947468,-0.04022785165500409,-83.33333333330405,-0.2810000000000059,21.756994044637185,21.391199308484143,105.01619999999998,105.09150000000002,105.04460000000006,105.06985760619744,105.09366666666673,30.757284271663696,105.28403934657638,104.89896065342367,-0.2669478644170886,90.0,10.0,1
42.602346545814434,-59.6541786743524,-0.040537808717999724,-50.5936073059282,-0.19899999999999807,34.87720716485041,24.659340707594755,104.99959999999999,105.07160000000002,105.03687272727278,105.06606531416155,105.06580000000008,29.820711504499968,105.23412064480893,104.90907935519111,-0.18907722712070418,80.0,0.0,0
32.713600675130756,-92.42424242424066,-0.049492472414442545,-56.93430656932344,-0.2810000000000059,33.75576036866257,30.129987192716726,104.97979999999998,105.04350000000002,105.01185454545461,105.04205343885945,105.03850000000008,26.99159058139947,105.19384161096417,104.89315838903588,-0.2670721855248859,70.0,0.0,0
27.57982443941071,-95.59228650137592,-0.06256530041120811,-127.33884064111888,-0.27299999999999613,25.55815768930577,31.39704174093959,104.95339999999996,105.01620000000003,104.97685454545463,105.00731644997592,105.01286666666674,26.228401324240956,105.1946708378978,104.83772916210225,-0.2596933145618485,100.0,0.0,0
24.584294105588633,-96.19952494061961,-0.07672133031852013,-170.82278070005185,-0.3059999999999974,6.825375320159633,22.046431126042663,104.92199999999995,104.98560000000002,104.93627272727281,104.96834982270757,104.98670000000008,26.46707877879494,105.1984176684271,104.77278233157294,-0.2911540547483771,100.0,10.0,1
25.97059809036856,-82.55813953488332,-0.08621997106848767,-141.30123244483434,-0.3459999999999894,9.27114047778879,13.88489116241807,104.88579999999995,104.95100000000002,104.902890909091,104.9381044003971,104.95946666666674,27.388944040542423,105.15941497065104,104.742585029349,-0.3290599916308312,100.0,0.0,0
24.16116137560645,-80.30303030303175,-0.09531184093164313,-137.07994155708138,-0.36300000000001376,14.08816316366291,10.061559653870448,104.82979999999995,104.91470000000001,104.86980000000008,104.90735814577944,104.92840000000005,28.844741232585402,105.1104325726632,104.71896742733682,-0.34528021915307683,100.0,0.0,1
31.979926618578535,-69.69696969696979,-0.09744009406166754,-73.07832993677829,-0.2149999999999892,25.474756368438808,16.27802000329684,104.80659999999996,104.89320000000002,104.85221818181827,104.89111121018318,104.89623333333338,29.191103452101636,105.07922322431988,104.70717677568017,-0.20469757123950938,90.0,50.0,0
30.826852875319,-73.16017316017131,-0.09927345370414287,-63.75255623720827,-0.18099999999998317,37.31470549652504,25.625875009542256,104.79679999999996,104.87510000000002,104.83563636363645,104.87490917196806,104.86573333333338,29.639307044270016,105.05784452110159,104.69235547889845,-0.17240886619737106,80.0,40.0,0
25.10626534861099,-92.85714285714263,-0.10683778443595315,-94.77171599922542,-0.23900000000000432,36.0888547561118,32.95943887369189,104.78039999999996,104.85120000000002,104.80580000000008,104.8451075043375,104.83690000000004,30.978563855859033,105.05029354583263,104.65210645416741,-0.2277274892806158,70.0,30.0,0
22.551383936861416,-93.55468749999716,-0.11553533376218184,-124.88248198056645,-0.3219999999999885,28.1657591444735,33.856439799036785,104.75219999999995,104.81900000000003,104.77121818181827,104.81163341263978,104.80860000000006,32.95598355709568,105.02639527474412,104.61160472525594,-0.30671632550031136,100.0,20.0,0
17.612588912596376,-97.41518578352095,-0.1309247489463985,-162.66274445714714,-0.5119999999999862,11.888702867415988,25.38110558933376,104.70579999999995,104.76780000000004,104.71994545454554,104.7617000648871,104.77860000000005,35.70203793105371,104.97558989383008,104.56001010617,-0.48739159820654354,100.0,10.0,1
33.736776819214846,-70.76350093109704,-0.13159822524234244,-120.3362377122302,-0.27299999999999613,21.630549299618576,20.561670437169354,104.67439999999996,104.74050000000004,104.70052727272734,104.74339096218036,104.75270000000005,38.30601604053567,104.92410010886138,104.5568998911387,-0.2601635313625672,100.0,0.0,0
31.06715148411792,-73.3333333333289,-0.13453501464522333,-76.17657162489233,-0.2389999999999901,28.77835078636066,20.765867651131742,104.63639999999995,104.71660000000004,104.6771636363637,104.71950169632939,104.72433333333338,39.56026238415082,104.89865757324597,104.53454242675411,-0.22794250889356382,90.0,0.0,1
41.465314494024156,-45.526315789473,-0.1274053195660656,-36.23916020082024,-0.08199999999999363,57.03231904032837,35.8137397087692,104.63639999999995,104.70840000000003,104.6761454545455,104.71795593336041,104.69760000000004,39.879774351956755,104.8831963385921,104.53360366140795,-0.0782495013979867,80.0,0.0,0
37.29777648164785,-59.365994236310684,-0.12563242091924565,-32.005447735789296,-0.1570000000000107,63.026899966738995,49.61252326447601,104.63319999999996,104.69270000000003,104.66461818181823,104.70469121820398,104.67306666666671,39.90011612608866,104.85904674624526,104.5263532537548,-0.14980630140647433,70.0,0.0,0
